,pdf,authors,titles,number,available
0,https://psb.stanford.edu/psb-online/proceedings/psb16/darabos.pdf,"Christian Darabos, Jingya Qiu, Jason H. Moore",An Integrated Network Approach to Identifying Biological Pathways and Environmental Exposure Interactions in Complex Diseases,0.0,True
1,https://psb.stanford.edu/psb-online/proceedings/psb16/regenbogen.pdf,"Sam Regenbogen, Angela D. Wilkins, Olivier Lichtarge",Computing Therapy for Precision Medicine: Collaborative Filtering Integrates and Predicts Multi-entity Interactions,1.0,True
2,https://psb.stanford.edu/psb-online/proceedings/psb16/speyer.pdf,"Gil Speyer, Jeff Kiefer, Harshil Dhruv, Michael Berens, Seungchan Kim",Knowledge-Assisted Approach to Identify Pathways with Differential Dependencies,2.0,True
3,https://psb.stanford.edu/psb-online/proceedings/psb16/verkhivker.pdf,Gennady M. Verkhivker,Integrating Genetic and Structural Data on Human Protein Kinome in Network-Based Modeling of Kinase Sensitivities and Resistance to Targeted and Personalized Anticancer Drugs,3.0,True
4,https://psb.stanford.edu/psb-online/proceedings/psb16/verma.pdf,"Shefali S. Verma, Alex T. Frase, Anurag Verma, Sarah A. Pendergrass, Shaun Mahony, David W. Haas, Marylyn D. Ritchie",Phenome-Wide Interaction Study (PheWIS) in Aids Clinical Trials Group Data (ACTG),4.0,True
5,https://psb.stanford.edu/psb-online/proceedings/psb16/yu.pdf,"Han Yu, Rachael Hageman Blair",A Framework for Attribute-Based Community Detection with Applications to Integrated Functional Genomics,5.0,True
6,https://psb.stanford.edu/psb-online/proceedings/psb16/zitnik.pdf,"Marinka Zitnik, Blaz Zupan",Collective Pairwise Classification for Multi-Way Analysis of Disease and Drug Data,6.0,True
7,https://psb.stanford.edu/psb-online/proceedings/psb16/dumitrescu.pdf,"Logan Dumitrescu, Kirsten E. Diggins, Robert Goodloe, Dana C. Crawford",Testing Population-Specific Quantitative Trait Associations for Clinical Outcome Relevance in a Biorepository Linked to Electronic Health Records: LPA and Myocardial Infarction in African Americans,7.0,True
8,https://psb.stanford.edu/psb-online/proceedings/psb16/hao.pdf,"Xiaoke Hao, Jingwen Yan, Xiaohui Yao, Shannon L. Risacher, Andrew J. Saykin, Daoqiang Zhang, Li Shen, for the ADNI",Diagnosis-Guided Method for Identifying Multi-Modality Neuroimaging Biomarkers Associated with Genetic Risk Factors in Alzheimer’s Disease,8.0,True
9,https://psb.stanford.edu/psb-online/proceedings/psb16/hu.pdf,"Ting Hu, Weidong Zhang, Zhaozhi Fan, Guang Sun, Sergei Likhodi, Edward Randell, Guangju Zhai",Metabolomics Differential Correlation Network Analysis of Osteoarthritis,9.0,True
10,https://psb.stanford.edu/psb-online/proceedings/psb16/manda.pdf,"Prashanti Manda, Christopher J. Mungall, James P. Balhoff, Hilmar Lapp, Todd J. Vision",Investigating the Importance of Anatomical Homology for Cross-Species Phenotype Comparisons Using Semantic Similarity,10.0,True
11,https://psb.stanford.edu/psb-online/proceedings/psb16/schuler.pdf,"Alejandro Schuler, Vincent Liu, Joe Wan, Alison Callahan, Madeleine Udell, David E. Stark, Nigam H. Shah",Discovering Patient Phenotypes Using Generalized Low Rank Models,11.0,True
12,https://psb.stanford.edu/psb-online/proceedings/psb16/shnaps.pdf,"Ortal Shnaps, Eyal Perry, Dana Silverbush, Roded Sharan",Inference of Personalized Drug Targets via Network Propagation,12.0,True
13,https://psb.stanford.edu/psb-online/proceedings/psb16/verma_a.pdf,"Anurag Verma, Joseph B. Leader, Shefali S. Verma, Alex Frase, John Wallace, Scott Dudek, Daniel R. Lavage, Cristopher V. Van Hout, Frederick E. Dewey, John Penn, Alex Lopez, John D. Overton, David J. Carey, David H. Ledbetter, H. Lester Kirchner, Marylyn D. Ritchie, Sarah A. Pendergrass",Integrating Clinical Laboratory Measures and ICD-9 Code Diagnoses in Phenome-Wide Association Studies,13.0,True
14,https://psb.stanford.edu/psb-online/proceedings/psb16/callahan.pdf,"Benjamin Callahan, Diana Proctor, David Relman, Julia Fukuyama, Susan Holmes",Reproducible Research Workflow in R for the Analysis of Personalized Human Microbiome Data,14.0,True
15,https://psb.stanford.edu/psb-online/proceedings/psb16/chen.pdf,"Jonathan H. Chen, Mary K. Goldstein, Steven M. Asch, Russ B. Altman",Dynamically Evolving Clinical Practices and Implications for Predicting Medical Decisions,15.0,True
16,https://psb.stanford.edu/psb-online/proceedings/psb16/koire.pdf,"Amanda Koire, Panagiotis Katsonis, Olivier Lichtarge",Repurposing Germline Exomes of the Cancer Genome Atlas Demands a Cautious Approach and Sample-Specific Variant Filtering,16.0,True
17,https://psb.stanford.edu/psb-online/proceedings/psb16/ma.pdf,"Handong Ma, Chunhua Weng",Identification of Questionable Exclusion Criteria in Mental Disorder Clinical Trials Using a Medical Encyclopedia,17.0,True
18,https://psb.stanford.edu/psb-online/proceedings/psb16/manrai.pdf,"Arjun K. Manrai, Brice L. Wang, Chirag J. Patel, Isaac S. Kohane",Reproducible and Shareable Quantifications of Pathogenicity,18.0,True
19,https://psb.stanford.edu/psb-online/proceedings/psb16/basile.pdf,"Anna O. Basile, John R. Wallace, Peggy Peissig, Catherine A. McCarty, Murray Brilliant, Marylyn D. Ritchie",Knowledge Driven Binning and PheWAS Analysis in Marshfield Personalized Medicine Research Project Using BioBin,19.0,True
20,https://psb.stanford.edu/psb-online/proceedings/psb16/bellon.pdf,"Victor Bellon, Veronique Stoven, Chloe-Agathe Azencott",Multitask Feature Selection with Task Descriptors,20.0,True
21,https://psb.stanford.edu/psb-online/proceedings/psb16/chaibubneto.pdf,"Elias Chaibub Neto, Brian M. Bot, Thanneer Perumal, Larsson Omberg, Justin Guinney, Mike Kellen, Arno Klein, Stephen H. Friend, Andrew D. Trister",Personalized Hypothesis Tests for Detecting Medication Response in Parkinson Disease Patients Using iPhone Sensor Data,21.0,True
22,https://psb.stanford.edu/psb-online/proceedings/psb16/cookebailey.pdf,"Jessica N. Cooke Bailey, Sarah Wilson, Kristin Brown-Gentry, Robert Goodloe, Dana C. Crawford",Kidney Disease Genetics and the Importance of Diversity in Precision Medicine,22.0,True
23,https://psb.stanford.edu/psb-online/proceedings/psb16/fichtenholtz.pdf,"Alex M. Fichtenholtz, Nicholas D. Camarda, Eric K. Neumann",Predicting Significance of Unknown Variants in Glial Tumors Through Sub-Class Enrichment,23.0,True
24,https://psb.stanford.edu/psb-online/proceedings/psb16/geifman.pdf,"Nophar Geifman, Atul J. Butte",Do Cancer Clinical Trial Populations Truly Represent Cancer Patients? A Comparison of Open Clinical Trials to the Cancer Genome Atlas,24.0,True
25,https://psb.stanford.edu/psb-online/proceedings/psb16/gligorijevic.pdf,"Vladimir Gligorijevic, Noel Malod-Dognin, Natasa Przulj",Patient-Specific Data Fusion for Cancer Stratification and Personalised Treatment,25.0,True
26,https://psb.stanford.edu/psb-online/proceedings/psb16/kamdar.pdf,"Maulik R. Kamdar, Michelle J. Wu",PRISM: A Data-Driven Platform for Monitoring Mental Health,26.0,True
27,https://psb.stanford.edu/psb-online/proceedings/psb16/khakabimamaghani.pdf,"Sahand Khakabimamaghani, Martin Ester",Bayesian Biclustering for Patient Stratification,27.0,True
28,https://psb.stanford.edu/psb-online/proceedings/psb16/kim.pdf,"Dokyoon Kim, Anastasia Lucas, Joseph Glessner, Shefali S. Verma, Yuki Bradford, Ruowang Li, Alex T. Frase, Hakon Hakonarson, Peggy Peissig, Murray Brilliant, Marylyn D. Ritchie",Biofilter as a Functional Annotation Pipeline for Common and Rare Copy Number Burden,28.0,True
29,https://psb.stanford.edu/psb-online/proceedings/psb16/laper.pdf,"Sarah M. Laper, Nicole A. Restrepo, Dana C. Crawford",The Challenges in Using Electronic Health Records for Pharmacogenomics and Precision Medicine Research,29.0,True
30,https://psb.stanford.edu/psb-online/proceedings/psb16/li.pdf,"Yong Fuga Li, Fuxiao Xin, and Russ B. Altman",Separating the Causes and Consequences in Disease Transcriptome,30.0,True
31,https://psb.stanford.edu/psb-online/proceedings/psb16/sengupta.pdf,"Subhajit Sengupta, Tianjian Zhou, Peter Mueller, Yuan Ji",A Bayesian Nonparametric Model for Reconstructing Tumor Subclones Based on Mutation Pairs,31.0,True
32,https://psb.stanford.edu/psb-online/proceedings/psb16/sokolov.pdf,"Artem Sokolov, Evan O. Paull, Joshua M. Stuart",One-Class Detection of Cell States in Tumor Subtypes,32.0,True
33,https://psb.stanford.edu/psb-online/proceedings/psb16/thanintorn.pdf,"Nattapon Thanintorn, Juexin Wang, Ilker Ersoy,  Zainab Al-Taie, Yuexu Jiang, Duolin Wang,  Megha Verma, Trupti Joshi, Richard Hammer, Dong Xu, Dmitriy Shin",RDF Sketch Maps - Knowledge Complexity Reduction for Precision Medicine Analytics,33.0,True
34,https://psb.stanford.edu/psb-online/proceedings/psb16/kassuhn.pdf,"Wanja Kassuhn, Uwe Ohler, Philipp Drewe",Cseq-Simulator: A Data Simulator for CLIP-Seq Experiments,34.0,True
35,https://psb.stanford.edu/psb-online/proceedings/psb16/muppirala.pdf,"Usha K. Muppirala, Benjamin A. Lewis, Carla M. Mann, Drena Dobbs",A Motif-Based Method for Predicting Interfacial Residues in Both the RNA and Protein Components of Protein-RNA Complexes,35.0,True
36,https://psb.stanford.edu/psb-online/proceedings/psb16/penacastillo.pdf,"Lourdes Pena-Castillo, Marc Gruell, Martin E. Mulligan, Andrew S. Lang",Detection of Bacterial Small Transcripts from RNA-Seq Data: A Comparative Assessment,36.0,True
37,https://psb.stanford.edu/psb-online/proceedings/psb16/aphinyanaphongs.pdf,"Yin Aphinyanaphongs, Armine Lulejian, Duncan Penfold Brown, Richard Bonneau, Paul Krebs",Text Classification for Automatic Detection of E-Cigarette Use and Use for Smoking Cessation from Twitter: A Feasibility Pilot,37.0,True
38,https://psb.stanford.edu/psb-online/proceedings/psb16/brattigcorreia.pdf,"Rion Brattig Correia, Lang Li, Luis M. Rocha",Monitoring Potential Drug Interactions and Reactions via Network Analysis of Instagram User Timelines,38.0,True
39,https://psb.stanford.edu/psb-online/proceedings/psb16/ofoghi.pdf,"Bahadorreza Ofoghi, Meghan Mann, Karin Verspoor",Towards Early Discovery of Salient Health Threats: A Social Media Emotion Classification Technique,39.0,True
40,https://psb.stanford.edu/psb-online/proceedings/psb16/schwartz.pdf,"H. Andrew Schwartz, Maarten Sap, Margaret L. Kern, Johannes C. Eichstaedt, Adam Kapelner, Megha Agrawal, Eduardo Blanco, Lukasz Dziurzynski, Gregory Park, David Stillwell, Michal Kosinski, Martin E.P. Seligman,  Lyle H. Ungar",Predicting Individual Well-Being Through the Language of Social Media,40.0,True
41,https://psb.stanford.edu/psb-online/proceedings/psb16/sullivan.pdf,"Ryan Sullivan, Abeed Sarker, Karen O'Connor, Amanda Goodin, Mark Karlsrud, Graciela Gonzalez",Finding Potentially Unsafe Nutritional Supplements from User Reviews with Topic Modeling,41.0,True
42,https://psb.stanford.edu/psb-online/proceedings/psb16/weber.pdf,"Ingmar Weber, Palakorn Achananuparp",Insights from Machine-Learned Diet Success Prediction,42.0,True
43,https://psb.stanford.edu/psb-online/proceedings/psb16/tenenbaum.pdf,"Jessica D. Tenenbaum, Subha Madhavan, Robert R. Freimuth, Joshua C. Denny, Lewis Frey",Translational Bioinformatics 101,43.0,True
44,https://psb.stanford.edu/psb-online/proceedings/psb16/greene.pdf,"Casey S. Greene, James A. Foster, Bruce A. Stanton, Deborah A. Hogan, Yana Bromberg",Computational Approaches to Study Microbes and Microbiomes,44.0,True
45,https://psb.stanford.edu/psb-online/proceedings/psb16/brenner.pdf,"Steven E. Brenner, Stephen Kingsmore, Sean D. Mooney, Robert Nussbaum, Jennifer Puck",Use of Genome Data in Newborns as a Starting Point for Life-Long Precision Medicine,45.0,True
46,https://psb.stanford.edu/psb-online/proceedings/psb16/neumann.pdf,"Eric K. Neumann, Svetlana Lockwood, Bala Krishnamoorthy, David Spivak",Workshop on Topology and Abstract Algebra for Biomedicine,46.0,True
47,https://psb.stanford.edu/psb-online/proceedings/psb16/sarker.pdf,"Abeed Sarker, Azadeh Nikfarjam, Graciela Gonzalez",Social Media Mining Shared Task Workshop,47.0,True
